Unnamed: 0,review,date,new_review,Polarity,Parts_of_speech,sentiment
77,"A useful app to process government-related services. Basically it's the MOI website in app form. So far I have used it to extend visit visa, check exit reentry visa status, and check my car license registration status. Note: there are a lot of negative reviews recently because the app was mentioned in the western media as an app that restrict movements of female dependents. While I am aware of this controversy, most of those reviews come from people not even living in Saudi.","February 16, 2019",A useful app to process governmentrelated services Basically its the MOI website in app form So far I have used it to extend visit visa check exit reentry visa status and check my car license registration status Note there are a lot of negative reviews recently because the app was mentioned in the western media as an app that restrict movements of female dependents While I am aware of this controversy most of those reviews come from people not even living in Saudi,0.10625000000000001,"[('A', 'DT'), ('useful', 'JJ'), ('app', 'NN'), ('to', 'TO'), ('process', 'NN'), ('governmentrelated', 'VBN'), ('services', 'NNS'), ('Basically', 'NNP'), ('its', 'PRP$'), ('the', 'DT'), ('MOI', 'NNP'), ('website', 'NN'), ('in', 'IN'), ('app', 'JJ'), ('form', 'NN'), ('So', 'IN'), ('far', 'RB'), ('I', 'PRP'), ('have', 'VBP'), ('used', 'VBN'), ('it', 'PRP'), ('to', 'TO'), ('extend', 'VB'), ('visit', 'NN'), ('visa', 'FW'), ('check', 'NN'), ('exit', 'NN'), ('reentry', 'NN'), ('visa', 'NN'), ('status', 'NN'), ('and', 'CC'), ('check', 'VB'), ('my', 'PRP$'), ('car', 'NN'), ('license', 'NN'), ('registration', 'NN'), ('status', 'NN'), ('Note', 'NNP'), ('there', 'EX'), ('are', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('negative', 'JJ'), ('reviews', 'NNS'), ('recently', 'RB'), ('because', 'IN'), ('the', 'DT'), ('app', 'NN'), ('was', 'VBD'), ('mentioned', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('western', 'JJ'), ('media', 'NNS'), ('as', 'IN'), ('an', 'DT'), ('app', 'NN'), ('that', 'WDT'), ('restrict', 'VBP'), ('movements', 'NNS'), ('of', 'IN'), ('female', 'JJ'), ('dependents', 'NNS'), ('While', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('aware', 'JJ'), ('of', 'IN'), ('this', 'DT'), ('controversy', 'NN'), ('most', 'JJS'), ('of', 'IN'), ('those', 'DT'), ('reviews', 'NNS'), ('come', 'VBP'), ('from', 'IN'), ('people', 'NNS'), ('not', 'RB'), ('even', 'RB'), ('living', 'VBG'), ('in', 'IN'), ('Saudi', 'NNP')]",Positive
78,"This is the best Egovernmental apps ever. Absher make my life easier. With Absher, I can renew my passport from home and receive it to my address I don't have to go take long lines and waste my time and effort not only that Absher has more than 160 E service ( renew driver license, insurance, car registration,Saudi ID) these are some examples you can do from your home, work or whatever place you are in instead to go to the government offices. please if you haven't been in KSA before go and read","February 17, 2019",This is the best Egovernmental apps ever Absher make my life easier With Absher I can renew my passport from home and receive it to my address I dont have to go take long lines and waste my time and effort not only that Absher has more than 160 E service  renew driver license insurance car registrationSaudi ID these are some examples you can do from your home work or whatever place you are in instead to go to the government offices please if you havent been in KSA before go and read,0.25,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('Egovernmental', 'JJ'), ('apps', 'NN'), ('ever', 'RB'), ('Absher', 'NNP'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'RBR'), ('With', 'IN'), ('Absher', 'NNP'), ('I', 'PRP'), ('can', 'MD'), ('renew', 'VB'), ('my', 'PRP$'), ('passport', 'NN'), ('from', 'IN'), ('home', 'NN'), ('and', 'CC'), ('receive', 'VB'), ('it', 'PRP'), ('to', 'TO'), ('my', 'PRP$'), ('address', 'NN'), ('I', 'PRP'), ('dont', 'VBP'), ('have', 'VBP'), ('to', 'TO'), ('go', 'VB'), ('take', 'VB'), ('long', 'JJ'), ('lines', 'NNS'), ('and', 'CC'), ('waste', 'VB'), ('my', 'PRP$'), ('time', 'NN'), ('and', 'CC'), ('effort', 'NN'), ('not', 'RB'), ('only', 'RB'), ('that', 'IN'), ('Absher', 'NNP'), ('has', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('160', 'CD'), ('E', 'NNP'), ('service', 'NN'), ('renew', 'VBD'), ('driver', 'NN'), ('license', 'NN'), ('insurance', 'NN'), ('car', 'NN'), ('registrationSaudi', 'NN'), ('ID', 'NNP'), ('these', 'DT'), ('are', 'VBP'), ('some', 'DT'), ('examples', 'NNS'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('from', 'IN'), ('your', 'PRP$'), ('home', 'NN'), ('work', 'NN'), ('or', 'CC'), ('whatever', 'WDT'), ('place', 'NN'), ('you', 'PRP'), ('are', 'VBP'), ('in', 'IN'), ('instead', 'RB'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('government', 'NN'), ('offices', 'NNS'), ('please', 'VBP'), ('if', 'IN'), ('you', 'PRP'), ('havent', 'VBP'), ('been', 'VBN'), ('in', 'IN'), ('KSA', 'NNP'), ('before', 'IN'), ('go', 'NN'), ('and', 'CC'), ('read', 'NN')]",Positive
79,"This app changed the way I live, renewing any Gov document such as passports, driving license, ID, resedency, entry visa etc used to take days before this app & today in seconds 24/7 I can do it & the document is mailed to me, that's not all even to get an appointment in the Healthcare center this app help me to varify my identity & book the appointment from home. I can't imaging how other countries who don't have such an app live!!!","February 18, 2019",This app changed the way I live renewing any Gov document such as passports driving license ID resedency entry visa etc used to take days before this app  today in seconds 247 I can do it  the document is mailed to me thats not all even to get an appointment in the Healthcare center this app help me to varify my identity  book the appointment from home I cant imaging how other countries who dont have such an app live,0.00795454545454545,"[('This', 'DT'), ('app', 'NN'), ('changed', 'VBD'), ('the', 'DT'), ('way', 'NN'), ('I', 'PRP'), ('live', 'VBP'), ('renewing', 'VBG'), ('any', 'DT'), ('Gov', 'NNP'), ('document', 'NN'), ('such', 'JJ'), ('as', 'IN'), ('passports', 'NNS'), ('driving', 'VBG'), ('license', 'NN'), ('ID', 'NNP'), ('resedency', 'NN'), ('entry', 'NN'), ('visa', 'NN'), ('etc', 'NN'), ('used', 'VBN'), ('to', 'TO'), ('take', 'VB'), ('days', 'NNS'), ('before', 'IN'), ('this', 'DT'), ('app', 'NN'), ('today', 'NN'), ('in', 'IN'), ('seconds', 'VBZ'), ('247', 'CD'), ('I', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('it', 'PRP'), ('the', 'DT'), ('document', 'NN'), ('is', 'VBZ'), ('mailed', 'VBN'), ('to', 'TO'), ('me', 'PRP'), ('thats', 'IN'), ('not', 'RB'), ('all', 'DT'), ('even', 'RB'), ('to', 'TO'), ('get', 'VB'), ('an', 'DT'), ('appointment', 'NN'), ('in', 'IN'), ('the', 'DT'), ('Healthcare', 'NNP'), ('center', 'NN'), ('this', 'DT'), ('app', 'NN'), ('help', 'VB'), ('me', 'PRP'), ('to', 'TO'), ('varify', 'VB'), ('my', 'PRP$'), ('identity', 'NN'), ('book', 'NN'), ('the', 'DT'), ('appointment', 'NN'), ('from', 'IN'), ('home', 'NN'), ('I', 'PRP'), ('cant', 'VBP'), ('imaging', 'VBG'), ('how', 'WRB'), ('other', 'JJ'), ('countries', 'NNS'), ('who', 'WP'), ('dont', 'VBP'), ('have', 'VBP'), ('such', 'PDT'), ('an', 'DT'), ('app', 'NN'), ('live', 'NN')]",Positive
80,Absher has made our lives easier and saved our times. Especially for women for they can do every thing they need only by their phones. I lost my national ID and I made all the requirements by the app and booked an appointment to issue the new one in less than 10 minutes. Thank you Absher you are a life saver.,"February 17, 2019",Absher has made our lives easier and saved our times Especially for women for they can do every thing they need only by their phones I lost my national ID and I made all the requirements by the app and booked an appointment to issue the new one in less than 10 minutes Thank you Absher you are a life saver,-0.007575757575757576,"[('Absher', 'NNP'), ('has', 'VBZ'), ('made', 'VBN'), ('our', 'PRP$'), ('lives', 'NNS'), ('easier', 'RBR'), ('and', 'CC'), ('saved', 'VBD'), ('our', 'PRP$'), ('times', 'NNS'), ('Especially', 'RB'), ('for', 'IN'), ('women', 'NNS'), ('for', 'IN'), ('they', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('every', 'DT'), ('thing', 'NN'), ('they', 'PRP'), ('need', 'VBP'), ('only', 'RB'), ('by', 'IN'), ('their', 'PRP$'), ('phones', 'NNS'), ('I', 'PRP'), ('lost', 'VBD'), ('my', 'PRP$'), ('national', 'JJ'), ('ID', 'NNP'), ('and', 'CC'), ('I', 'PRP'), ('made', 'VBD'), ('all', 'PDT'), ('the', 'DT'), ('requirements', 'NNS'), ('by', 'IN'), ('the', 'DT'), ('app', 'NN'), ('and', 'CC'), ('booked', 'VBD'), ('an', 'DT'), ('appointment', 'NN'), ('to', 'TO'), ('issue', 'VB'), ('the', 'DT'), ('new', 'JJ'), ('one', 'CD'), ('in', 'IN'), ('less', 'JJR'), ('than', 'IN'), ('10', 'CD'), ('minutes', 'NNS'), ('Thank', 'NNP'), ('you', 'PRP'), ('Absher', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('life', 'NN'), ('saver', 'NN')]",Negative
81,This app is very great for doing almost all government related services without the need to visit Traffic police for example to renew my driving and car license or even visiting Immigration for renewing my passport.. Keep this good app updated for new features to support our e-services..,"February 17, 2019",This app is very great for doing almost all government related services without the need to visit Traffic police for example to renew my driving and car license or even visiting Immigration for renewing my passport Keep this good app updated for new features to support our eservices,0.4590909090909091,"[('This', 'DT'), ('app', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('great', 'JJ'), ('for', 'IN'), ('doing', 'VBG'), ('almost', 'RB'), ('all', 'DT'), ('government', 'NN'), ('related', 'VBD'), ('services', 'NNS'), ('without', 'IN'), ('the', 'DT'), ('need', 'NN'), ('to', 'TO'), ('visit', 'VB'), ('Traffic', 'NNP'), ('police', 'NNS'), ('for', 'IN'), ('example', 'NN'), ('to', 'TO'), ('renew', 'VB'), ('my', 'PRP$'), ('driving', 'NN'), ('and', 'CC'), ('car', 'NN'), ('license', 'NN'), ('or', 'CC'), ('even', 'RB'), ('visiting', 'VBG'), ('Immigration', 'NNP'), ('for', 'IN'), ('renewing', 'VBG'), ('my', 'PRP$'), ('passport', 'NN'), ('Keep', 'VB'), ('this', 'DT'), ('good', 'JJ'), ('app', 'NN'), ('updated', 'VBN'), ('for', 'IN'), ('new', 'JJ'), ('features', 'NNS'), ('to', 'TO'), ('support', 'VB'), ('our', 'PRP$'), ('eservices', 'NNS')]",Positive
82,"one of the greatest apps in the android store...this app was made to make my life easier... and now renewing passports, driving license or even getting appointments has never been easier...Thanks from the bottom of my heart.","February 17, 2019",one of the greatest apps in the android storethis app was made to make my life easier and now renewing passports driving license or even getting appointments has never been easierThanks from the bottom of my heart,1.0,"[('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('greatest', 'JJS'), ('apps', 'NN'), ('in', 'IN'), ('the', 'DT'), ('android', 'NN'), ('storethis', 'NN'), ('app', 'NN'), ('was', 'VBD'), ('made', 'VBN'), ('to', 'TO'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR'), ('and', 'CC'), ('now', 'RB'), ('renewing', 'VBG'), ('passports', 'NNS'), ('driving', 'VBG'), ('license', 'NN'), ('or', 'CC'), ('even', 'RB'), ('getting', 'VBG'), ('appointments', 'NNS'), ('has', 'VBZ'), ('never', 'RB'), ('been', 'VBN'), ('easierThanks', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('bottom', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('heart', 'NN')]",Positive
83,"It deserves more than 5 stars. It allows you to renew your driving licence, passport, national ID, track your tickets and a lot more. Can any app do the same ??","February 17, 2019",It deserves more than 5 stars It allows you to renew your driving licence passport national ID track your tickets and a lot more Can any app do the same ,0.3333333333333333,"[('It', 'PRP'), ('deserves', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('5', 'CD'), ('stars', 'NNS'), ('It', 'PRP'), ('allows', 'VBZ'), ('you', 'PRP'), ('to', 'TO'), ('renew', 'VB'), ('your', 'PRP$'), ('driving', 'VBG'), ('licence', 'NN'), ('passport', 'NN'), ('national', 'JJ'), ('ID', 'NNP'), ('track', 'VB'), ('your', 'PRP$'), ('tickets', 'NNS'), ('and', 'CC'), ('a', 'DT'), ('lot', 'NN'), ('more', 'RBR'), ('Can', 'MD'), ('any', 'DT'), ('app', 'VB'), ('do', 'VBP'), ('the', 'DT'), ('same', 'JJ')]",Positive
84,Absher is a great app as it facilitates all affairs related to citizens and residents such as renewing your car plates.. Renewing ID card.. Renewal of passports. Renewal of iqama. Applying for hajj or umrah permits and much more. The application also gives u a brief overview of the status of your car insurance and whether or not you have traffic tickets and etc.. One feature I love is that the app can remind you of you have anything expiring soon. Great app,"February 17, 2019",Absher is a great app as it facilitates all affairs related to citizens and residents such as renewing your car plates Renewing ID card Renewal of passports Renewal of iqama Applying for hajj or umrah permits and much more The application also gives u a brief overview of the status of your car insurance and whether or not you have traffic tickets and etc One feature I love is that the app can remind you of you have anything expiring soon Great app,0.37142857142857144,"[('Absher', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('app', 'NN'), ('as', 'IN'), ('it', 'PRP'), ('facilitates', 'VBZ'), ('all', 'DT'), ('affairs', 'NNS'), ('related', 'VBN'), ('to', 'TO'), ('citizens', 'NNS'), ('and', 'CC'), ('residents', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('renewing', 'VBG'), ('your', 'PRP$'), ('car', 'NN'), ('plates', 'NNS'), ('Renewing', 'VBG'), ('ID', 'NNP'), ('card', 'NN'), ('Renewal', 'NNP'), ('of', 'IN'), ('passports', 'NNS'), ('Renewal', 'NNP'), ('of', 'IN'), ('iqama', 'NN'), ('Applying', 'NNP'), ('for', 'IN'), ('hajj', 'NN'), ('or', 'CC'), ('umrah', 'JJ'), ('permits', 'NNS'), ('and', 'CC'), ('much', 'RB'), ('more', 'JJR'), ('The', 'DT'), ('application', 'NN'), ('also', 'RB'), ('gives', 'VBZ'), ('u', 'RP'), ('a', 'DT'), ('brief', 'JJ'), ('overview', 'NN'), ('of', 'IN'), ('the', 'DT'), ('status', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('car', 'NN'), ('insurance', 'NN'), ('and', 'CC'), ('whether', 'IN'), ('or', 'CC'), ('not', 'RB'), ('you', 'PRP'), ('have', 'VBP'), ('traffic', 'NN'), ('tickets', 'NNS'), ('and', 'CC'), ('etc', 'VB'), ('One', 'CD'), ('feature', 'NN'), ('I', 'PRP'), ('love', 'VBP'), ('is', 'VBZ'), ('that', 'IN'), ('the', 'DT'), ('app', 'NN'), ('can', 'MD'), ('remind', 'VB'), ('you', 'PRP'), ('of', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('anything', 'NN'), ('expiring', 'VBG'), ('soon', 'RB'), ('Great', 'NNP'), ('app', 'NN')]",Positive
85,"Great Service! this is really helpful App . No more government agencies visits needed and waiting in long queues . evreything I need from renewing my driving licnse , travel passport, national ID, ...etc... . Thank you very much for such amazing service!","February 17, 2019",Great Service this is really helpful App  No more government agencies visits needed and waiting in long queues  evreything I need from renewing my driving licnse  travel passport national ID etc  Thank you very much for such amazing service,0.22285714285714286,"[('Great', 'NNP'), ('Service', 'NNP'), ('this', 'DT'), ('is', 'VBZ'), ('really', 'RB'), ('helpful', 'JJ'), ('App', 'NNP'), ('No', 'NNP'), ('more', 'RBR'), ('government', 'NN'), ('agencies', 'NNS'), ('visits', 'NNS'), ('needed', 'VBN'), ('and', 'CC'), ('waiting', 'VBG'), ('in', 'IN'), ('long', 'JJ'), ('queues', 'NNS'), ('evreything', 'VBG'), ('I', 'PRP'), ('need', 'VBP'), ('from', 'IN'), ('renewing', 'VBG'), ('my', 'PRP$'), ('driving', 'VBG'), ('licnse', 'JJ'), ('travel', 'NN'), ('passport', 'NN'), ('national', 'JJ'), ('ID', 'NNP'), ('etc', 'FW'), ('Thank', 'NNP'), ('you', 'PRP'), ('very', 'RB'), ('much', 'RB'), ('for', 'IN'), ('such', 'JJ'), ('amazing', 'JJ'), ('service', 'NN')]",Positive
86,"one of the best apps that you should have, it take us to another level simplifying the government transaction which was so complicated, just I can't imagine going back, please keep improving.","February 20, 2019",one of the best apps that you should have it take us to another level simplifying the government transaction which was so complicated just I cant imagine going back please keep improving,0.16666666666666666,"[('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('apps', 'NN'), ('that', 'IN'), ('you', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('it', 'PRP'), ('take', 'VB'), ('us', 'PRP'), ('to', 'TO'), ('another', 'DT'), ('level', 'NN'), ('simplifying', 'VBG'), ('the', 'DT'), ('government', 'NN'), ('transaction', 'NN'), ('which', 'WDT'), ('was', 'VBD'), ('so', 'RB'), ('complicated', 'JJ'), ('just', 'RB'), ('I', 'PRP'), ('cant', 'VBP'), ('imagine', 'NN'), ('going', 'VBG'), ('back', 'RB'), ('please', 'VB'), ('keep', 'VB'), ('improving', 'VBG')]",Positive
87,It's helping me a lot and saving my time before the app the service was so painful to finish your paper work for the government it takes about week's to three months mybe more otherwise long queues without sitting or resting for anyone especially who have disease like diabetes and anemia etc. Now with the app I can do all paper work and much more on my house and resting on my couch and all paper work finishes in minutes.Ops did I say paper work!☺ now no papers works every thing's online.,"February 18, 2019",Its helping me a lot and saving my time before the app the service was so painful to finish your paper work for the government it takes about weeks to three months mybe more otherwise long queues without sitting or resting for anyone especially who have disease like diabetes and anemia etc Now with the app I can do all paper work and much more on my house and resting on my couch and all paper work finishes in minutesOps did I say paper work now no papers works every things online,0.05000000000000001,"[('Its', 'PRP$'), ('helping', 'VBG'), ('me', 'PRP'), ('a', 'DT'), ('lot', 'NN'), ('and', 'CC'), ('saving', 'VBG'), ('my', 'PRP$'), ('time', 'NN'), ('before', 'IN'), ('the', 'DT'), ('app', 'NN'), ('the', 'DT'), ('service', 'NN'), ('was', 'VBD'), ('so', 'RB'), ('painful', 'JJ'), ('to', 'TO'), ('finish', 'VB'), ('your', 'PRP$'), ('paper', 'NN'), ('work', 'NN'), ('for', 'IN'), ('the', 'DT'), ('government', 'NN'), ('it', 'PRP'), ('takes', 'VBZ'), ('about', 'IN'), ('weeks', 'NNS'), ('to', 'TO'), ('three', 'CD'), ('months', 'NNS'), ('mybe', 'RB'), ('more', 'RBR'), ('otherwise', 'RB'), ('long', 'RB'), ('queues', 'NNS'), ('without', 'IN'), ('sitting', 'VBG'), ('or', 'CC'), ('resting', 'VBG'), ('for', 'IN'), ('anyone', 'NN'), ('especially', 'RB'), ('who', 'WP'), ('have', 'VBP'), ('disease', 'VBN'), ('like', 'IN'), ('diabetes', 'NNS'), ('and', 'CC'), ('anemia', 'JJ'), ('etc', 'NN'), ('Now', 'RB'), ('with', 'IN'), ('the', 'DT'), ('app', 'NN'), ('I', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('all', 'DT'), ('paper', 'NN'), ('work', 'NN'), ('and', 'CC'), ('much', 'RB'), ('more', 'JJR'), ('on', 'IN'), ('my', 'PRP$'), ('house', 'NN'), ('and', 'CC'), ('resting', 'VBG'), ('on', 'IN'), ('my', 'PRP$'), ('couch', 'JJ'), ('and', 'CC'), ('all', 'DT'), ('paper', 'NN'), ('work', 'NN'), ('finishes', 'NNS'), ('in', 'IN'), ('minutesOps', 'NN'), ('did', 'VBD'), ('I', 'PRP'), ('say', 'VBP'), ('paper', 'NN'), ('work', 'NN'), ('now', 'RB'), ('no', 'DT'), ('papers', 'NNS'), ('works', 'VBZ'), ('every', 'DT'), ('things', 'NNS'), ('online', 'VBP')]",Positive
